ParcelId,AddrNum,StPreDir,StName,StType,StSufDir,Address,WARD,NeighborhoodNumber,NeighborhoodName,LowAddrNum,LowAddrSuf,HighAddrNum,HighAddrSuf,Description,Usage,Class,LegalDescription,PropertyType,Side lot Eligible?,Stories,Irregular_Lot,Frontage,NbrOfUnits,SQFT
55299310000,5467,,GENEVIEVE,AV,,5467   GENEVIEVE AV ,13,72,Walnut Park East,5467,,5467,,,Vacant Lot,A,C.B. 5529 GENEVIEVE AVE25 FT X 125 FTFLORISSANT AVE HLS ADDNBLOCK 6LOT 57,Lot,,0,,,,3134
55319070000,5224,,GENEVIEVE,AV,,5224   GENEVIEVE AV ,13,72,Walnut Park East,5224,,5224,,,Vacant Lot,A,C.B. 5531 GENEVIEVE25 FT X 125 FTFLORISSANT AVE HILLS ADDNBLOCK 8LOT 22,Lot,,0,,,,3117
55329380000,5235,,DAVISON,AV,,5235   DAVISON AV ,13,72,Walnut Park East,5235,,5235,,,Vacant Lot,A,C.B. 5532 DAVISON30 FT X 121 FTSTRODTMAN ADDNBLOCK 3LOT 44,Lot,,0,,,,3653
45269240000,1625,,SEMPLE,AV,,1625   SEMPLE AV ,13,50,Wells Goodfellow,1625,,1625,,,Vacant Lot,A,C.B. 4526 SEMPLE30 FT X 170 FTGOODFELLOW ADDNBD N 230 FT S OF COTE BRILLIANTE,Lot,,0,,,,5100
44609280000,3408,,MARCUS,AV,,3408 H  MARCUS AV ,12,56,Greater Ville,3408,H,3408,H,,Vacant Lot,A,"C. B. 4460 MARCUS2 FT X 120 FTBUICKS ADDNLOT PT 5|BOUNDARIESN KINTZ E ALLEY S MCDONOUGH W MARCUS",Lot,Yes,0,Yes,,,240
59529040000,5232,,ASHLAND,AV,,5232   ASHLAND AV ,12,52,Kingsway West,5232,,5232,,Demolished: 2 story brick,Vacant Lot,C,C. B. 5952 ASHLAND37 FT X 115 FTHEDGELEIGH PARK ADDNLOTS E-6 W-7,Lot,,0,,,,4251
48249360000,5454,,ST LOUIS,AV,,5454   ST LOUIS AV ,13,50,Wells Goodfellow,5454,,5456,,,Vacant Lot,A,C B 4824 ST LOUIS AVE40 FT X 113.58 FTMASS MUTUAL LIFE INS CO ADDNLOT W38 NW37,Lot,,0,,,,4520
48279090000,5732,,COTE BRILLIANTE,AV,,5732   COTE BRILLIANTE AV ,13,50,Wells Goodfellow,5732,,5732,,,Vacant Lot,C,C B 4827 COTE BRILLIANTE33.25 FT X IRREGMASS MUT LIFE INS CO ADDNLOT 73 & E 74,Lot,,0,,,,3321
33519050000,2052,,DESOTO,AV,,2052   DESOTO AV ,14,66,College Hill,2052,,2052,,,Vacant Lot,A,C. B. 3351 DESOTO AVE25 FT X 118 FTGRATZ & BROWN ADDNLOT 6,Lot,Yes,0,,,,2964
36319050000,2514,,VANDEVENTER,PL,,2514   VANDEVENTER PL ,11,59,Jeff Vanderlou,2514,,2514,,,Vacant Lot,A,C.B.3631 VANDEVENTER33FT X 100 FTMURPHYS 3RD ADDNBLOCK 13 LOT S 29 TO 32,Lot,,0,,,,3310
33099310000,2039,,GANO,AV,,2039   GANO AV ,14,66,College Hill,2039,,2039,,Demolished: 1 story brick,Vacant Lot,C,C. B. 3309 GANO AVE25 FT X 112 FT 6 INRYANS ADDNBLOCK 43 LOT W-18,Lot,,0,,,,2813
35639270000,4409,,RED BUD,AV,,4409   RED BUD AV ,11,68,O'Fallon,4409,,4411,,,Vacant Lot,A,CB 3563 RED BUD44 FT 10 1/4 IN X 104 FT 4 1/4 INWANSTRATH ADDNLOT W-32 & E-33,Lot,,0,,,,4573
36859410000,4235,W,GARFIELD,AV,,4235  W GARFIELD AV ,12,57,The Ville,4235,,4235,,1 story 1 unit brick,Residential,C,C. B. 3685 GARFIELD50 FT X 130 FT 6 INWASH  3 ADDNBLOCK 16 LOT 11,Building,,1,,,,6525
37769170000,4525,,EVANS,AV,,4525   EVANS AV ,10,54,Lewis Place,4525,,4525,,,Vacant Lot,C,C B 3776 EVANS AVE25 FT X 140 FTBRYANS PAGE AVE ADDNLOT W5,Lot,Yes,0,,,,3500
54689390000,4928,,LEAHY,AV,,4928   LEAHY AV ,12,71,Mark Twain,4928,,4928,,,Vacant Lot,A,C. B. 5468 LEAHY37 FT 6 IN X 104 FT 7 1/2 INKINGSHIGHWAY FLORISSANT HTS 1ST ADDNLOT 21 & N-22,Lot,Yes,0,,,,3850
24269030000,4206,,GROVE,ST,,4206   GROVE ST ,14,67,Fairground Neighborhood,4206,,4206,,,Vacant Lot,A,C. B. 2426 GROVE25 FT X 90 FTCARDINAL TRACT ADDNLOT 3,Lot,,0,,,,2250
24769080000,2024,,GANO,AV,,2024   GANO AV ,14,66,College Hill,2024,,2024,,,Vacant Lot,C,C B 2476 GANO AV30 FT X 110 FTBRYANS EST 2ND ADDNBLK 44 LOT W 6 E 5,Lot,,0,,,,3310
49919110000,5868,,COTE BRILLIANTE,AV,,5868   COTE BRILLIANTE AV ,13,50,Wells Goodfellow,5868,,5868,,Demolished: 2 story brick,Vacant Lot,C,C. B. 4991 COTE BRILLIANTE AVE25 FT X 117 FT 9 3/8 INMT AUBURN ADDNLOT W-34,Lot,,0,,,,2944
49919130000,5862,,COTE BRILLIANTE,AV,,5862   COTE BRILLIANTE AV ,13,50,Wells Goodfellow,5862,,5864,,Demolished: 2 story brick,Vacant Lot,C,C.B. COTE BRILLIANTE50 FT X 118 FT 11 INMT AUBURN ADDNLOT 33,Lot,,0,,,,5924
49929340000,5807,,COTE BRILLIANTE,AV,,5807   COTE BRILLIANTE AV ,13,50,Wells Goodfellow,5807,,5809,,,Vacant Lot,C,C. B. 4992 COTE BRILLIANTE55FT 4 1/2 IN X125 FT 5 1/8 IN / 125 FT 11 INMT AUBURN ADDNLOTS 19 & W PT OF 20,Lot,,0,,,,7188
52019510000,5645,,KENNERLY,AV,,5645   KENNERLY AV ,13,50,Wells Goodfellow,5645,,5645,,,Vacant Lot,A,C. B. 5201 KENNERLY25 FT X 105 FTLINCOLN HEIGHTS ADDITIONBLOCK 3 LOT 33,Lot,,0,,,,2626
44009050000,5452,,SHREVE,AV,,5452   SHREVE AV ,12,71,Mark Twain,5452,,5454,,2 story four family,residential,A,"C.B.4400 SHREVE41 FT X 150 FT 11 7/8 INSHREVE ADDNLOTS S-""D"" ; N-""E""",Building,,,,,,6215
38079035000,1374,,BURD,AV,,1374   BURD AV ,13,78,Hamilton Heights,1374,,1380,,,Vacant Lot,A,C. B. 3807 EA BURD AVE65 FT X 119 FT 6 1/2 INCROSSWHITE ADDNLOTS 32 & S-33,Lot,,0,,,,7709
38179135000,1369,,TEMPLE,PL,,1369   TEMPLE PL ,13,78,Hamilton Heights,1369,,1369,,,Vacant Lot,A,C B 3817 EA TEMPLE PL31 FT 6 IN X 119 FT 6 3/4 INMT GAMBLE ADDNLOT PT 25BND S-136 FT N NL MINERVA AVE,Lot,,0,,,,3777
38179140000,1367,,TEMPLE,PL,,1367   TEMPLE PL ,13,78,Hamilton Heights,1367,,1367,,,Vacant Lot,A,C B 3817 EA TEMPLE PL31 FT 6 IN X 119 FT 6 3/4 INMT GAMBLE ADDNLOT S-25 N-26,Lot,,0,,,,3777
48759065000,4160,,DELMAR,BLVD,,4160   DELMAR BLVD ,9,38,Central West End,4160,,4164,,,Vacant Lot,C,C.B. 4875 DELMAR BLVD115 FT X 142.83 FTCONSOLIDATED DELMAR BLVD ADNLOT ABTO SEE 4875 00 00600 & 00700 & 00900,Lot,,0,Yes,,,16367
48269090000,5734,,THEODOSIA,AV,,5734   THEODOSIA AV ,13,50,Wells Goodfellow,5734,,5734,,,Vacant Lot,C,C B 4826 THEODOSIA25 FT X 120 FTMASS LIFE INS CO ADDNBLOCK 1 LOT 74,Lot,,0,,,,2994
18659300000,1310,,PRAIRIE,AV,,1310   PRAIRIE AV ,11,77,Covenant Blu-Grand Center,1310,,1310,,,Vacant Lot,A,C. B. 1865 PRAIRIE AVE34 X 55 FT 6 INPAGES 2ND ADDNLOT N-40,Lot,Yes,0,,,,1860
38219425000,1415,,GOODFELLOW,BLVD,,1415   GOODFELLOW BLVD ,13,78,Hamilton Heights,1415,,1415,,,Vacant Lot,A,C. B. 3821E GOODFELLOW AVE75 FT X 129 FT 6 3/4IN /135FT 6 1/4INROSE HILL ADDNBND S-91 FT 10 1/2 IN NNL OF RIDGE,Lot,,0,,,,9813
53489340000,5941,,THEODORE,AV,,5941   THEODORE AV ,13,76,Walnut Park West,5941,,5941,,1 story 1 unit frame,Residential,C,C. B. 5348 THEODORE50 FT X 125 FTW WALNUT PK ADDNBLOCK 7LOT 59 60,Building,,1,,,,6250
48269100000,5732,,THEODOSIA,AV,,5732   THEODOSIA AV ,13,50,Wells Goodfellow,5732,,5732,,,Vacant Lot,C,C B 4826 THEODOSIA AVE25 FT X 120 FTMASS MUT LIFE INS CO ADDNBLOCK 1 LOT 73,Lot,,0,,,,2992
44559115000,4928,,NATURAL BRIDGE,AV,,4928 R  NATURAL BRIDGE AV ,12,55,Kingsway East,4928,R,4928,R,,Vacant Lot,C,C. B. 4455 NO FRONT18 FT X 95 FTN COTE BRILLIANTE ADDNLOT N 60 NW 61,Lot,Yes,0,,,,1710
52019650000,5723,,KENNERLY,AV,,5723   KENNERLY AV ,13,50,Wells Goodfellow,5723,,5723,,,Vacant Lot,A,C. B. 5201 KENNERLY25 FT X 105 FTLINCOLN HTS ADDNBLK 3 LOT 17,Lot,,0,,,,2626
35759265000,4125,,LEE,AV,,4125   LEE AV ,11,68,O'Fallon,4125,,4125,,,Vacant Lot,A,C. B. 3575 LEE AVE25 FT X 108 FT 7 INMCCUNE & VANDEVENTER ADDNBLOCK 5 LOT SW 5,Lot,,0,,,,2692
35969010000,4114,,HULL,PL,,4114   HULL PL ,11,68,O'Fallon,4114,,4114,,,Vacant Lot,A,C B 3596 HULL PLACE49 FT X 131 FT 10 INHULLS ADDNLOT 12 S 13,Lot,,0,,,,6458
23979160000,3906,,GLASGOW,AV,,3906   GLASGOW AV ,14,65,Hyde Park,3906,,3906,,,Vacant Lot,A,C B 2397 GLASGOW AV25 FT 10 IN / 14 FT 7 IN X75 FT 9 1/4 IN / 94 FT 8 INBENTZENS ADDN LOT PT 44 & 45BD E-25 FT 9 1/2 IN W OF ALLEY,Lot,,0,,,,1864
24029050000,4016,N,22ND,ST,,4016  N 22ND ST ,14,65,Hyde Park,4016,,4016,,,Vacant Lot,C,C. B.2402 22ND25 FT X 143 FTWALKER ADDNLOT 14,Lot,,0,,,,3569
24119260000,1421,,BREMEN,AV,,1421   BREMEN AV ,14,65,Hyde Park,1421,,1421,,,Vacant Lot,C,C B 2411 BREMEN AVE20 FT X 123 FT 3 INN PARK PL ADDNLOT 46,Lot,,0,,,,2460
33579175000,2107,,DESOTO,AV,,2107   DESOTO AV ,14,66,College Hill,2107,,2107,,,Vacant Lot,A,CB 3357 DESOTO AVE25 FT X 114 FT 1 1/2 INGRATZ BROWN ADDNLOT 28,Lot,,0,,,,2871
54319210000,8235,,CHURCH,RD,,8235   CHURCH RD ,12,74,Baden,8235,,8235,,,Vacant Lot,A,C.B.5431 CHURCH RD42 FT X 140 FTGIMBLIN ADDN LOT PT 2BOUNDARIES N-65 FT S OF GARTH AVE,Lot,,0,,,,5882
54319120000,8230,,FREDERICK,ST,,8230   FREDERICK ST ,12,74,Baden,8230,,8230,,,Vacant Lot,A,C. B. 5431 FREDERICK22 FT X 125 FTKRAFT PL ADDNLOT S 22,Lot,,0,,,,2749
54319140000,1026,,GARTH,AV,,1026   GARTH AV ,12,74,Baden,1026,,1026,,vacant lot w/ green lien,Vacant Lot,A,C.B.5431 GARTH AVE26 FT 7 1/4 IN / 25 FT X 159 FT 1 1/8 INKRAFT PL ADDNLOT 17,Lot,Yes,0,,,,3831
53309310000,5383,,ARLINGTON,AV,,5383   ARLINGTON AV ,13,71,Mark Twain,5383,,5383,,,Vacant Lot,A,C. B. 5330 ARLINGTON30 FT X 125 FTW HARNEY HTS ADDNBLOCK 6 LOT 3,Lot,Yes,0,,,,3736
53299190000,5358,,ARLINGTON,AV,,5358   ARLINGTON AV ,13,71,Mark Twain,5358,,5358,,,Vacant Lot,A,C. B. 5329 ARLINGTON60 X 125W HARNEY HTS ADDNBLOCK 5LOT 49 50,Lot,,0,,,,7523
53299220000,5372,,ARLINGTON,AV,,5372   ARLINGTON AV ,13,71,Mark Twain,5372,,5372,,,Vacant Lot,A,C. B. 5329 ARLINGTON30 FT X 125 FTW HARNEY HTS ADDNBLOCK 5 LOT 53,Lot,,0,,,,3758
53309345000,5371,,ARLINGTON,AV,,5371   ARLINGTON AV ,13,71,Mark Twain,5371,,5371,,,Vacant Lot,A,C. B. 5330 ARLINGTON30 FT X 125 FTHARNEY HTS ADDNBLOCK 6 LOT 7,Lot,,0,,,,3743
50889590000,5019,,UNION,BLVD,,5019   UNION BLVD ,13,71,Mark Twain,5019,,5019,,Demolished: 1 story brick,Vacant Lot,,C.B. 5088 UNION BLVD25 FT X 123 FTHARNEY HTS ADDNLOT N-17,Lot,,0,,,,3048
50889541000,5033,,UNION,BLVD,,5033   UNION BLVD ,13,71,Mark Twain,5033,,5033,,,Vacant Lot,A,C B 5088 UNION BLVD11 FT 6 IN X 123 FT 10 INBLK 9  HARNEY HTS ADDNLOT PT 14,Lot,,0,,,,1398
51279160000,5456,,GILMORE,AV,,5456   GILMORE AV ,13,72,Walnut Park East,5456,,5456,,,Vacant Lot,A,C.B.5127 GILMORE25 FT X 138 FT 6 INWALNUT PK ADDNBLOCK 11 LOT -E-28,Lot,,0,,,,3468
51229410000,5215,,WREN,AV,,5215   WREN AV ,13,72,Walnut Park East,5215,,5215,,vacant lot w/ green lien,Vacant Lot,C,C.B. 5122 WREN34 FT X 138 FT 6 INWALNUT PARK PL ADDNBLOCK 17 LOT S-14,Lot,,0,,,,4683
51259170000,5460,,WREN,AV,,5460   WREN AV ,13,72,Walnut Park East,5460,,5460,,vacant lot w/ green lien,Vacant Lot,C,C.B.5125 WREN AVE25 FT X 138 FT 6 INWALNUT PARK ADDNBLOCK 13LOT S-29,Lot,Yes,0,,,,3447
49999430000,5949,,THEODOSIA,AV,,5949   THEODOSIA AV ,13,50,Wells Goodfellow,5949,,5949,,,Vacant Lot,A,C. B. 4999 THEODOSIA AVE33 FT 4 IN X 114 FT 4 INMT AUBURN ADDNLOT E-8,Lot,,0,,,,3813
53229220000,5069,,GENEVIEVE,AV,,5069   GENEVIEVE AV ,13,72,Walnut Park East,5069,,5069,,1.5 story 1 unit frame,Residential,A,C. B. 5322 GENEVIEVE AVE37 FT 6 IN X 125 FTFLORISSANT AVE HEIGHTS ADDNBLOCK 12 LOT 48 W-47,Building,,1.5,,,,4644
51899180000,3912,,LEXINGTON,AV,,3912   LEXINGTON AV ,12,56,Greater Ville,3912,,3912,,2 story 2 unit,Residential,A,C. B. 5189 LEXINGTON30 FT X 108 FTLINDELL FAIRGROUNDS ADDNBLOCK 10 LOTS W-4 E-5,Building,,2,,,2,3240
44999170000,5131,,TERRY,AV,,5131   TERRY AV ,12,52,Kingsway West,5131,,5131,,,Vacant Lot,A,C.B. 4499N TERRY AVE25 FT 10 IN X 142 FT 6 INCOTE BRILLIANTE ADDNLOT PT 52BD E-275 FT W OF NORWOOD AVE,Lot,,0,,,,3666
45249440000,2509,,SEMPLE,AV,,2509   SEMPLE AV ,13,50,Wells Goodfellow,2509,,2509,,,Vacant Lot,A,C.B.4524 SEMPLE37 FT 6 IN X 172 FT 6 INGOODFELLOW PL ADDN LOT PT-22BND S-77 FT 6 IN N OF WABADA AVE,Lot,,0,,,,6452
48399570000,910,,ACADEMY,AV,,910   ACADEMY AV ,10,51,Academy,910,,914,,,Vacant Lot,C,C.B.4839 ACADEMY60 FT X 33 FT 4 INMT CABANNE ADDNLOT NW 19,Lot,,0,,,,1996
48419160000,5140,,CABANNE,AV,,5140   CABANNE AV ,10,51,Academy,5140,,5140,,,Vacant Lot,C,C.B.4841 CABANNE37 FT 6 IN X 150 FTMT CABANNE ADDNLOT W-31,Lot,,0,,,,5610
48389150000,5032,,KENSINGTON,AV,,5032   KENSINGTON AV ,10,51,Academy,5032,,5032,,2 story 1 unit brick,Residential,A,C B 4838 KENSINGTON25 FT X 170 FTMT CABANNE ADDNLOT PT 32 BOUNDEDE 325 FT WWL KINGSHIGHWAY,Building,,2,,,,4265
42469160000,8271,,NEWBY,ST,,8271 H  NEWBY ST ,12,74,Baden,8271,H,8271,H,,Vacant Lot,A,C. B. 4246 NEWBY ST2 FT X 150 FTKINEALY ADDN LOT PT 34BND N 308 FT S SL OF GIMBLIN ST,Lot,Yes,0,Yes,,,300
36569050000,4048,,GARFIELD,AV,,4048   GARFIELD AV ,12,56,Greater Ville,4048,,4048,,,Vacant Lot,A,C. B. 3656 GARFIELD AVE100 FT X 116 FT 7 INMURPHY ADDNBLOCK 4 LOTS 19 20,Lot,,0,Yes,,,11612
36649055000,1920,,WHITTIER,ST,,1920   WHITTIER ST ,12,57,The Ville,1920,,1920,,,Vacant Lot,C,C.B. 3664 WHITTIER ST32.00 FT X 134.72 FTMALONE MANOR SUBDNLOT 1920,Lot,,0,,,,4312
55579090000,5026,,ARLINGTON,AV,,5026   ARLINGTON AV ,13,71,Mark Twain,5026,,5026,,,Vacant Lot,A,C. B. 5557 ARLINGTON25 FT X 125 FTWEST HARNEY HTS ADDNBLOCK 8 LOT 50,Lot,,0,,,,3138
33519230000,2015,E,PRAIRIE,AV,,2015  E PRAIRIE AV ,14,66,College Hill,2015,,2015,,,Vacant Lot,A,C B 3351 EAST PRAIRIE AV25 FT 8 IN X 127 FT 6 INGRATZ & BROWN ADDN.BLOCK 6LOTS 32 & W31,Lot,,0,,,,3427
33549340000,4227,,PRAIRIE,AV,,4227   PRAIRIE AV ,11,67,Fairground Neighborhood,4227,,4227,,Demolished: 2 story brick,Vacant Lot,A,C. B. 3354 PRAIRIE50 FT X 120 FTST LOUIS UNIV ADDNBLOCK 1 LOT 10 11,Lot,,0,,,,6002
33609380000,1425,,DESOTO,AV,,1425   DESOTO AV ,14,66,College Hill,1425,,1425,,,Vacant Lot,A,C. B. 3360 DESOTO24 FT X 110 FTCOLLEGE REALTY COS ADDNLOT W-37 E-38,Lot,,0,,,,2732
33609330000,1411,,DESOTO,AV,,1411   DESOTO AV ,14,66,College Hill,1411,,1411,,,Vacant Lot,A,C. B. 3360 DESOTO25 FT X 115 FTCOLLEGE R E CO ADDNLOT 32,Lot,,0,,,,2971
18909380000,2433,,LAFLIN,ST,,2433   LAFLIN ST ,11,59,Jeff Vanderlou,2433,,2433,,vacant lot w/ green lien,Vacant Lot,C,C. B. 1890 LAFLIN19 FT X 120 FTPAGES 2ND WESTERN ADDNLOT S-28 N-29,Lot,Yes,0,,,,2280
36599060000,4106,,ALDINE,AV,,4106   ALDINE AV ,12,57,The Ville,4106,,4106,,2 story 2 unit (SC),Residential,A,C. B. 3659 ALDINE25 X 126 FT 6 INPRAIRIE PL ADDNBLOCK NO 1 LOT W 8,Building,,2,,,2,3141
36599080000,4100,,ALDINE,AV,,4100   ALDINE AV ,12,57,The Ville,4100,,4100,,,Vacant Lot,A,C. B. 3659 ALDINE20 FT X 126 FT 6 INPRAIRIE PL ADDNBLOCK 1 LOT 7,Lot,,0,,,,2534
24029190000,4017,N,FLORISSANT,AV,,4017  N FLORISSANT AV ,14,65,Hyde Park,4017,,4017,,,Vacant Lot,C,C. B.2402 N FLORISSANT25 FT X 139 FT 6 INWALKER ADDNBLK 1 LOT  7-,Lot,,0,,,,3463
18669220000,3715,,EVANS,AV,,3715   EVANS AV ,11,77,Covenant Blu-Grand Center,3715,,3715,,,Vacant Lot,A,C. B. 1866 EVANS AVE25 FT X 113 FT 6 IND D PAGES 3RD ADDNBLOCK 2LOT 26,Lot,,0,,,,2831
18669250000,3723,,EVANS,AV,,3723   EVANS AV ,11,77,Covenant Blu-Grand Center,3723,,3723,,,Vacant Lot,A,C. B. 1866 EVANS25 FT X 113 FT 6 IND D PAGES 3RD WESTERN ADDNBLOCK 2 LOT 29,Lot,,0,,,,2831
18669260000,3725,,EVANS,AV,,3725   EVANS AV ,11,77,Covenant Blu-Grand Center,3725,,3725,,,Vacant Lot,A,C. B. 1866 EVANS25 FT X 113 FTPAGES 3RD & HAYDEN ADDNBLOCK 2 LOT 30,Lot,,0,,,,2831
18669270000,3727,,EVANS,AV,,3727   EVANS AV ,11,77,Covenant Blu-Grand Center,3727,,3727,,,Vacant Lot,A,C. B. 1866 EVANS25 FT X 113 FT 6 INPAGES 3RD WESTERN ADDNBLOCK 2 LOT 31,Lot,,0,,,,2831
06149100000,1620,N,14TH,ST,,1620  N 14TH ST ,14,63,Old North St. Louis,1620,,1630,,2 story mixed use (ESC),Mixed-Use,A,C B 0614 N 14TH ST96.23 FT X 127.50 FTMULLANPHY ESTBND N- HOWARD E-ALLEY,Building,,2,,,1,12269
11139100000,1406,,BENTON,ST,,1406   BENTON ST ,14,63,Old North St. Louis,1406,,1406,,,Vacant Lot,C,C. B. 1113 BENTON25 FT X 112 FT 6 INGLASGOWS ADDNBLOCK 4 LOT 22,Lot,,0,,,,2843
12489180000,3825,,PARNELL,ST,,3825   PARNELL ST ,14,65,Hyde Park,3825,,3827,,triangular lot,Vacant Lot,A,C. B. 1248 PARNELL74 FT 3 IN X 65 FT / 0 FTW BREMEN ADDNBLOCK 9LOT S 31,Lot,,0,Yes,,,2344
37779100000,4731,,NEWCOMB,PL,,4731   NEWCOMB PL ,10,54,Lewis Place,4731,,4731,,,Vacant Lot,A,C B 3777 N NEWCOMB30 FT X 130 FTNEWCOMBS ADDNLOT 17,Lot,,0,,,,4082
18879100000,1812,,COLEMAN,ST,,1812   COLEMAN ST ,11,59,Jeff Vanderlou,1812,,1818,,,Vacant Lot,C,C.B. 1887 COLEMAN ST77 FT 8 IN X 120 FTLAFLIN & SMITH ADDNBLOCK 3 LOT 24-26 S-23,Lot,,0,,,,9395
37009080000,4430,,ALDINE,AV,,4430   ALDINE AV ,12,57,The Ville,4430,,4430,,,Vacant Lot,C,C. B. 3700 ALDINE ST25 FT X 125 FT 10 INWASH 3RD ADDNLOT E- 10,Lot,,0,,,,3152
37129230000,4657,,MAFFITT,AV,,4657   MAFFITT AV ,12,56,Greater Ville,4657,,4657,,,Vacant Lot,A,C. B. 3712 MAFFITT AVE37 FT 6 IN X 56 FT 7 INTAYLORS ADDNLOT PTS 66 & 67BND 75 FT E EL OF MARCUS,Lot,,0,,,,2117
11589020000,3310,N,21ST,ST,,3310  N 21ST ST ,14,65,Hyde Park,3310,,3312,,2.5 story 4 unit brick,Residential,A,C. B. 1158 21ST38 FT X 126 FT 2 3/4 INFARRAR=S ADDNBLOCK 9 LOT N-14 S-15,Building,,2.5,,,,4838
12179050000,3730,N,9TH,ST,,3730  N 9TH ST ,14,64,Near North Riverfront,3730,,3730,,,Vacant Lot,A,C. B. 1217 9TH ST30 FT X 153 FT228 FT S SL OF FARRAR ST,Lot,,0,,,,4004
44159155000,4512,,CARTER,AV,,4512   CARTER AV ,11,69,Penrose,4512,,4512,,,Vacant Lot,A,"C. B. 4415EB CARTER40 FT X 125 FTHUTCHINSON 3RD ADDNLOT PT 11|BND N CARTER E BOKERNS CITY OF ST LOUIS W KIEFER",Lot,,0,,,,5000
43809010000,4237,N,EUCLID,AV,,4237  N EUCLID AV ,12,69,Penrose,4237,,4237,,,Vacant Lot,A,C. B. 4380 E. EUCLID33 FT 4 IN X 115 FTPENROSE HTS ADDNBLOCK 1LOT S 22 N 23,Lot,,0,,,,3884
43839250000,4135,,WALBRIDGE,PL,,4135   WALBRIDGE PL ,12,69,Penrose,4135,,4135,,,Vacant Lot,C,C. B. 4383 SB WALBRIDGE50 FT X 110 FTSTEVENS ADDNBD N-315 FT N NL OF FARLIN,Lot,,0,,,,5500
37469030000,4258,W,COOK,AV,,4258  W COOK AV ,12,58,Vandeventer,4258,,4258,,,Vacant Lot,CC,C.B.3746 COOK25 FT X 140 FTFINNEY ADDNLOT 67,Lot,Yes,0,,,,3498
37419170000,4008,,PAGE,BLVD,,4008   PAGE BLVD ,12,58,Vandeventer,4008,,4008,,1.5 story 1 unit frame - demolished June 2024,Vacant Lot,A,C.B.3741 PAGE25 FT X 162 FT 6 INGRAND ADDNBLOCK 1LOT 2,Lot,,,,,,4039
36329040000,3856,,ST FERDINAND,AV,,3856   ST FERDINAND AV ,11,59,Jeff Vanderlou,3856,,3856,,,Vacant Lot,A,C.B.3632 ST FERDINAND25FT X 120 FTMURPHYS 2ND ADDNBLOCK 12 LOT 27,Lot,,0,,,,3005
36479230000,3915,,LABADIE,AV,,3915   LABADIE AV ,12,56,Greater Ville,3915,,3917,,,Vacant Lot,A,C B 3647 LABADIE52 FT X 162 FTCHOUTEAU PL ADDNLOTS 6 7 & E-8,Lot,,0,,,,8586
36479250000,3923,,LABADIE,AV,,3923   LABADIE AV ,12,56,Greater Ville,3923,,3923,,,Vacant Lot,A,C. B. 3647 LABADIE35 FT X 162 FTCHOUTEAU ADDNLOTS W 9 & E 10,Lot,,0,,,,5771
36249420000,3111,N,SARAH,ST,,3111  N SARAH ST ,12,56,Greater Ville,3111,,3111,,1 story 1 unit brick,Residential,A,C. B. 3624 SARAH ST33FT 4 IN X 115 FT 6 INORCHARD PL ADDNLOT 31 N 32,Building,,1,,,,3865
36279110000,3828,,LABADIE,AV,,3828   LABADIE AV ,11,59,Jeff Vanderlou,3828,,3828,,vacant lot w/ green lien,Vacant Lot,A,C.B.3627 LABADIE30FT X 142 FT 6 INCHOUTEAU PL ADDNLOT 43 E 42,Lot,,0,,,,4199
36299265000,3840,,KENNERLY,AV,,3840   KENNERLY AV ,11,59,Jeff Vanderlou,3840,,3840,,vacant lot w/ green lien,Vacant Lot,A,C.B.3629B KENNERLY20FT 10 IN X 100 FTCHOUTEAU ADDNLOT E 36 W 37,Lot,,0,,,,2083
16329070000,3822,,PENNSYLVANIA,AV,,3822   PENNSYLVANIA AV ,3,16,Dutchtown,3822,,3822,,,Vacant Lot,A,C. B. 1632 PENNSYLVANIA25 X 124 FT 9 INST LOUIS COMMS ADDNBLOCK 73 LOT 19,Lot,,0,,,,3145
37129270000,2810,,MARCUS,AV,,2810   MARCUS AV ,12,56,Greater Ville,2810,,2810,,,Vacant Lot,A,C. B. 3712 MARCUS ST25 FT X 150 FTTAYLOR ADDNBLOCK 5 LOT 63,Lot,,0,,,,3753
37159120000,4560,,MAFFITT,AV,,4560   MAFFITT AV ,12,56,Greater Ville,4560,,4560,,,Vacant Lot,A,C. B. 3715 MAFFITT20 FT X 145 FTTAYLORS ADDNBLOCK 4 LOT W 30 E 31,Lot,,0,,,,2922
37009280000,4431,,DR MARTIN LUTHER KING,DR,,4431   DR MARTIN LUTHER KING DR ,12,57,The Ville,4431,,4435,,,Vacant Lot,C,C B 3700 DR MARTIN LUTHER KING DR50 FT X 127 FTWASHS EST 3RD ADDNBLOCK 1 LOT 23,Lot,,0,,,,6357
37069040000,4442,,KENNERLY,AV,,4442   KENNERLY AV ,12,57,The Ville,4442,,4442,,,Vacant Lot,C,C. B. 3706 KENNERLY25 FT X 133 FT 7 1/2 INWM C TAYLORS ADDNLOT W 8,Lot,,0,,,,3346
24289130000,4232,,PECK,ST,,4232   PECK ST ,14,67,Fairground Neighborhood,4232,,4232,,2 story 1 unit frame,Residential,A,C. B. 2428 PECK AVE17 FT 9 IN X 120 FTCARDINAL TERRACE ADDNBLOCK 3 LOT N-13,Building,,2,,,,2130
